order_id,product_name,category,price,quantity,order_date,customer_region,payment_method
78,Mouse Ergonômico,Periféricos,250.0,5,2025-03-22,Sul,Cartão de Débito
79,Furadeira Elétrica,Ferramentas,280.0,1,2025-02-10,Nordeste,Cartão de Crédito
80,Camiseta de Algodão,Roupas,49.99,1,2025-02-16,Sul,Boleto
81,Mouse Sem Fio,Periféricos,120.5,1,2025-04-04,Sul,Paypal
82,Mouse Sem Fio,Periféricos,120.5,3,2025-03-04,Nordeste,Pix
83,Panela de Pressão Elétrica,Eletrodomésticos,310.5,5,2025-04-07,Norte,Paypal
84,Mesa para Computador,Móveis,450.0,3,2025-03-21,Sul,Boleto
85,Geladeira Frost Free,Eletrodomésticos,3200.0,5,2025-03-20,Sul,Pix
86,Furadeira Elétrica,Ferramentas,280.0,1,2025-03-02,Nordeste,Pix
87,Livro de Ficção Científica,Livros,35.9,1,2025-02-22,Sul,Boleto
88,Jogo de Chaves de Fenda,Ferramentas,75.0,3,2025-04-09,Centro-Oeste,Pix
89,Calça Jeans,Roupas,129.9,2,2025-01-26,Sudeste,Pix
90,Panela de Pressão Elétrica,Eletrodomésticos,310.5,2,2025-01-29,Sudeste,Paypal
91,Mouse Ergonômico,Periféricos,250.0,3,2025-04-17,Norte,Cartão de Débito
92,Notebook Gamer,Informática,4850.5,1,2025-03-23,Sudeste,Cartão de Débito
93,Notebook Gamer,Informática,4850.5,5,2025-04-07,Nordeste,Pix
94,Furadeira Elétrica,Ferramentas,280.0,3,2025-04-18,Norte,Boleto
95,Cadeira de Escritório Ergonômica,Móveis,780.0,4,2025-02-20,Norte,Pix
96,Jogo de Chaves de Fenda,Ferramentas,75.0,2,2025-03-06,Sudeste,Boleto
97,Smartwatch Esportivo,Wearables,899.0,3,2025-04-12,Nordeste,Cartão de Débito
98,Jogo de Chaves de Fenda,Ferramentas,75.0,1,2025-04-20,Nordeste,Cartão de Débito
99,Geladeira Frost Free,Eletrodomésticos,3200.0,3,2025-03-26,Norte,Cartão de Crédito
100,"Smart TV 55""",Eletrônicos,2599.99,2,2025-01-13,Centro-Oeste,Boleto
101,Cadeira de Escritório Ergonômica,Móveis,780.0,5,2025-03-09,Sul,Paypal
102,Livro de Ficção Científica,Livros,35.9,3,2025-04-24,Sudeste,Paypal
103,Kindle Paperwhite,Eletrônicos,479.0,1,2025-01-02,Sudeste,Cartão de Débito
104,Impressora Multifuncional,Informática,620.0,2,2025-03-27,Sul,Pix
105,Mesa para Computador,Móveis,450.0,4,2025-03-13,Nordeste,Boleto
106,Cadeira de Escritório Ergonômica,Móveis,780.0,2,2025-01-16,Norte,Boleto
107,Panela de Pressão Elétrica,Eletrodomésticos,310.5,3,2025-03-19,Centro-Oeste,Cartão de Débito
108,"Smart TV 55""",Eletrônicos,2599.99,5,2025-03-30,Centro-Oeste,Cartão de Crédito
109,Kindle Paperwhite,Eletrônicos,479.0,4,2025-03-02,Nordeste,Pix
110,Jogo de Chaves de Fenda,Ferramentas,75.0,1,2025-02-06,Sudeste,Cartão de Crédito
111,Livro de Ficção Científica,Livros,35.9,1,2025-01-31,Sul,Cartão de Crédito
112,Impressora Multifuncional,Informática,620.0,2,2025-03-22,Sul,Pix
113,Mesa para Computador,Móveis,450.0,1,2025-04-16,Sul,Paypal
114,Cadeira de Escritório Ergonômica,Móveis,780.0,4,2025-02-04,Nordeste,Boleto
115,Smartphone Android,Celulares,1999.0,2,2025-01-08,Sul,Cartão de Débito
116,Calça Jeans,Roupas,129.9,1,2025-03-18,Sudeste,Paypal
117,Mesa para Computador,Móveis,450.0,3,2025-03-21,Nordeste,Paypal
118,Cadeira de Escritório Ergonômica,Móveis,780.0,2,2025-01-14,Sul,Cartão de Débito
119,Impressora Multifuncional,Informática,620.0,3,2025-03-29,Norte,Pix
120,Calça Jeans,Roupas,129.9,3,2025-01-15,Centro-Oeste,Boleto
121,Monitor Ultrawide,Monitores,1800.0,4,2025-04-01,Norte,Pix
122,Teclado Mecânico RGB,Periféricos,350.75,2,2025-04-14,Sul,Paypal
123,Notebook Gamer,Informática,4850.5,4,2025-03-19,Centro-Oeste,Boleto
124,Cadeira de Escritório Ergonômica,Móveis,780.0,1,2025-03-15,Norte,Boleto
125,Notebook Gamer,Informática,4850.5,2,2025-02-07,Norte,Paypal
126,Calça Jeans,Roupas,129.9,1,2025-03-01,Norte,Boleto
127,Fone de Ouvido Bluetooth,Acessórios,199.9,3,2025-02-13,Nordeste,Cartão de Crédito
128,Furadeira Elétrica,Ferramentas,280.0,3,2025-02-01,Sul,Paypal
129,Mesa para Computador,Móveis,450.0,5,2025-01-01,Sul,Cartão de Crédito
130,Mesa para Computador,Móveis,450.0,1,2025-02-06,Norte,Cartão de Crédito
131,Impressora Multifuncional,Informática,620.0,3,2025-01-08,Centro-Oeste,Pix
132,Smartphone Android,Celulares,1999.0,1,2025-04-07,Sul,Cartão de Débito
133,Panela de Pressão Elétrica,Eletrodomésticos,310.5,4,2025-03-16,Nordeste,Cartão de Débito
134,Panela de Pressão Elétrica,Eletrodomésticos,310.5,3,2025-02-09,Centro-Oeste,Paypal
135,Calça Jeans,Roupas,129.9,1,2025-03-12,Norte,Pix
136,Smartphone Android,Celulares,1999.0,1,2025-01-25,Centro-Oeste,Cartão de Débito
137,Livro de Ficção Científica,Livros,35.9,1,2025-03-21,Sudeste,Paypal
138,Teclado Mecânico RGB,Periféricos,350.75,4,2025-02-15,Centro-Oeste,Cartão de Débito
139,Kindle Paperwhite,Eletrônicos,479.0,2,2025-02-12,Sul,Pix
140,Monitor Ultrawide,Monitores,1800.0,4,2025-04-23,Sudeste,Boleto
141,Furadeira Elétrica,Ferramentas,280.0,2,2025-04-15,Sul,Paypal
142,Calça Jeans,Roupas,129.9,4,2025-02-04,Centro-Oeste,Cartão de Crédito
143,Jogo de Chaves de Fenda,Ferramentas,75.0,1,2025-04-19,Sudeste,Cartão de Débito
144,Fone de Ouvido Bluetooth,Acessórios,199.9,3,2025-02-24,Norte,Pix
145,Mouse Sem Fio,Periféricos,120.5,5,2025-04-23,Sudeste,Cartão de Crédito
146,Teclado Mecânico RGB,Periféricos,350.75,5,2025-04-09,Sudeste,Pix
147,Geladeira Frost Free,Eletrodomésticos,3200.0,3,2025-04-02,Nordeste,Pix
148,Calça Jeans,Roupas,129.9,5,2025-03-28,Centro-Oeste,Pix
149,Monitor Ultrawide,Monitores,1800.0,1,2025-03-13,Centro-Oeste,Boleto
150,Impressora Multifuncional,Informática,620.0,5,2025-01-18,Nordeste,Pix
151,Calça Jeans,Roupas,129.9,5,2025-01-17,Sul,Paypal
152,Camiseta de Algodão,Roupas,49.99,2,2025-03-26,Sudeste,Pix
153,Cadeira de Escritório Ergonômica,Móveis,780.0,3,2025-04-23,Sudeste,Paypal
154,Jogo de Chaves de Fenda,Ferramentas,75.0,4,2025-01-07,Norte,Cartão de Crédito
155,Impressora Multifuncional,Informática,620.0,4,2025-04-25,Norte,Cartão de Crédito
156,Livro de Ficção Científica,Livros,35.9,4,2025-03-28,Sul,Cartão de Crédito
157,Calça Jeans,Roupas,129.9,2,2025-03-22,Sudeste,Cartão de Débito
158,Furadeira Elétrica,Ferramentas,280.0,4,2025-04-24,Norte,Cartão de Débito
159,Furadeira Elétrica,Ferramentas,280.0,2,2025-01-07,Sudeste,Boleto
160,Jogo de Chaves de Fenda,Ferramentas,75.0,2,2025-03-03,Sudeste,Cartão de Crédito
161,Impressora Multifuncional,Informática,620.0,2,2025-03-08,Sul,Pix
162,Mouse Sem Fio,Periféricos,120.5,4,2025-02-22,Sul,Pix
163,Cadeira de Escritório Ergonômica,Móveis,780.0,5,2025-02-28,Sudeste,Cartão de Crédito
164,Calça Jeans,Roupas,129.9,1,2025-02-16,Norte,Paypal
165,Kindle Paperwhite,Eletrônicos,479.0,5,2025-04-06,Nordeste,Cartão de Débito
166,Jogo de Chaves de Fenda,Ferramentas,75.0,4,2025-04-17,Centro-Oeste,Cartão de Débito
167,Mouse Sem Fio,Periféricos,120.5,1,2025-01-09,Centro-Oeste,Cartão de Débito
168,Notebook Gamer,Informática,4850.5,3,2025-01-04,Sudeste,Paypal
169,Fone de Ouvido Bluetooth,Acessórios,199.9,4,2025-02-23,Nordeste,Cartão de Débito
170,Teclado Mecânico RGB,Periféricos,350.75,2,2025-03-07,Sul,Paypal
171,Jogo de Chaves de Fenda,Ferramentas,75.0,3,2025-03-01,Sul,Boleto
172,Smartphone Android,Celulares,1999.0,5,2025-03-22,Sudeste,Boleto
173,Furadeira Elétrica,Ferramentas,280.0,1,2025-04-17,Centro-Oeste,Boleto
174,Notebook Gamer,Informática,4850.5,1,2025-02-23,Nordeste,Cartão de Débito
175,"Smart TV 55""",Eletrônicos,2599.99,1,2025-02-14,Centro-Oeste,Cartão de Débito
176,Camiseta de Algodão,Roupas,49.99,3,2025-04-06,Norte,Paypal
177,Mouse Sem Fio,Periféricos,120.5,1,2025-02-19,Centro-Oeste,Pix
178,Cadeira de Escritório Ergonômica,Móveis,780.0,4,2025-02-22,Norte,Paypal
179,Impressora Multifuncional,Informática,620.0,5,2025-01-06,Centro-Oeste,Paypal
180,Mesa para Computador,Móveis,450.0,1,2025-01-11,Norte,Cartão de Crédito
181,Impressora Multifuncional,Informática,620.0,4,2025-02-04,Norte,Cartão de Crédito
182,Teclado Mecânico RGB,Periféricos,350.75,5,2025-01-26,Nordeste,Cartão de Débito
183,Teclado Mecânico RGB,Periféricos,350.75,1,2025-01-25,Sudeste,Boleto
184,Livro de Ficção Científica,Livros,35.9,3,2025-01-28,Sul,Paypal
185,Camiseta de Algodão,Roupas,49.99,3,2025-03-18,Sudeste,Pix
186,Impressora Multifuncional,Informática,620.0,1,2025-04-05,Centro-Oeste,Boleto
187,Livro de Ficção Científica,Livros,35.9,2,2025-02-08,Nordeste,Pix
188,Jogo de Chaves de Fenda,Ferramentas,75.0,5,2025-02-01,Sul,Pix
189,Furadeira Elétrica,Ferramentas,280.0,4,2025-02-27,Norte,Paypal
190,Jogo de Chaves de Fenda,Ferramentas,75.0,5,2025-02-28,Nordeste,Cartão de Crédito
191,Impressora Multifuncional,Informática,620.0,1,2025-01-18,Centro-Oeste,Cartão de Débito
192,Geladeira Frost Free,Eletrodomésticos,3200.0,1,2025-04-17,Nordeste,Cartão de Crédito
193,Mesa para Computador,Móveis,450.0,1,2025-01-30,Sudeste,Pix
194,Cadeira de Escritório Ergonômica,Móveis,780.0,3,2025-03-18,Centro-Oeste,Paypal
195,Geladeira Frost Free,Eletrodomésticos,3200.0,3,2025-02-23,Centro-Oeste,Paypal
196,Mesa para Computador,Móveis,450.0,3,2025-01-13,Norte,Cartão de Crédito
197,Mouse Ergonômico,Periféricos,250.0,2,2025-01-12,Norte,Boleto
198,Monitor Ultrawide,Monitores,1800.0,5,2025-03-23,Norte,Boleto
199,Panela de Pressão Elétrica,Eletrodomésticos,310.5,5,2025-01-10,Sudeste,Boleto
200,Mouse Sem Fio,Periféricos,120.5,1,2025-04-14,Sudeste,Pix
201,Mouse Ergonômico,Periféricos,250.0,2,2025-03-10,Sudeste,Pix
202,Cadeira de Escritório Ergonômica,Móveis,780.0,4,2025-02-10,Sul,Boleto
203,Teclado Mecânico RGB,Periféricos,350.75,1,2025-01-21,Centro-Oeste,Paypal
204,Camiseta de Algodão,Roupas,49.99,2,2025-01-19,Sul,Pix
205,Fone de Ouvido Bluetooth,Acessórios,199.9,5,2025-02-08,Norte,Cartão de Débito
206,Jogo de Chaves de Fenda,Ferramentas,75.0,3,2025-02-28,Centro-Oeste,Paypal
207,Kindle Paperwhite,Eletrônicos,479.0,5,2025-04-05,Centro-Oeste,Pix
208,Furadeira Elétrica,Ferramentas,280.0,3,2025-04-14,Sul,Boleto
209,Cadeira de Escritório Ergonômica,Móveis,780.0,2,2025-03-27,Nordeste,Cartão de Crédito
210,Furadeira Elétrica,Ferramentas,280.0,1,2025-01-19,Centro-Oeste,Cartão de Débito
211,Mouse Ergonômico,Periféricos,250.0,5,2025-02-05,Sudeste,Boleto
212,"Smart TV 55""",Eletrônicos,2599.99,1,2025-03-18,Centro-Oeste,Cartão de Crédito
213,Camiseta de Algodão,Roupas,49.99,4,2025-02-05,Sudeste,Cartão de Débito
214,Smartwatch Esportivo,Wearables,899.0,4,2025-04-08,Sul,Pix
215,Furadeira Elétrica,Ferramentas,280.0,4,2025-04-21,Centro-Oeste,Paypal
216,Furadeira Elétrica,Ferramentas,280.0,2,2025-02-12,Nordeste,Cartão de Crédito
217,Calça Jeans,Roupas,129.9,3,2025-02-08,Norte,Cartão de Débito
218,Geladeira Frost Free,Eletrodomésticos,3200.0,3,2025-02-21,Nordeste,Cartão de Crédito
219,Furadeira Elétrica,Ferramentas,280.0,1,2025-04-06,Sudeste,Paypal
220,Mesa para Computador,Móveis,450.0,3,2025-04-02,Centro-Oeste,Cartão de Crédito
221,Notebook Gamer,Informática,4850.5,5,2025-04-15,Nordeste,Cartão de Crédito
222,Smartwatch Esportivo,Wearables,899.0,2,2025-03-10,Sul,Paypal
223,Mouse Sem Fio,Periféricos,120.5,2,2025-01-01,Nordeste,Cartão de Crédito
224,Calça Jeans,Roupas,129.9,2,2025-01-20,Centro-Oeste,Cartão de Débito
225,Teclado Mecânico RGB,Periféricos,350.75,3,2025-02-06,Centro-Oeste,Cartão de Débito
226,Panela de Pressão Elétrica,Eletrodomésticos,310.5,4,2025-01-30,Sul,Paypal
227,"Smart TV 55""",Eletrônicos,2599.99,4,2025-01-28,Norte,Cartão de Crédito
228,Mouse Ergonômico,Periféricos,250.0,5,2025-01-20,Sudeste,Paypal
229,Camiseta de Algodão,Roupas,49.99,4,2025-01-26,Nordeste,Cartão de Débito
230,Camiseta de Algodão,Roupas,49.99,1,2025-02-01,Centro-Oeste,Boleto
231,Mouse Sem Fio,Periféricos,120.5,4,2025-03-17,Sul,Boleto
232,Mouse Sem Fio,Periféricos,120.5,4,2025-03-03,Sudeste,Cartão de Débito
233,Notebook Gamer,Informática,4850.5,5,2025-03-01,Nordeste,Cartão de Débito
234,Smartphone Android,Celulares,1999.0,5,2025-02-20,Sudeste,Pix
235,Kindle Paperwhite,Eletrônicos,479.0,4,2025-03-05,Norte,Cartão de Débito
236,Furadeira Elétrica,Ferramentas,280.0,5,2025-04-12,Nordeste,Paypal
237,Smartphone Android,Celulares,1999.0,1,2025-02-11,Nordeste,Cartão de Débito
238,Panela de Pressão Elétrica,Eletrodomésticos,310.5,3,2025-03-30,Sul,Cartão de Crédito
239,Impressora Multifuncional,Informática,620.0,4,2025-01-14,Sul,Pix
240,Furadeira Elétrica,Ferramentas,280.0,3,2025-01-08,Nordeste,Cartão de Débito
241,Kindle Paperwhite,Eletrônicos,479.0,5,2025-03-22,Centro-Oeste,Cartão de Crédito
242,Impressora Multifuncional,Informática,620.0,1,2025-02-15,Centro-Oeste,Pix
243,Geladeira Frost Free,Eletrodomésticos,3200.0,4,2025-02-03,Nordeste,Paypal
244,Jogo de Chaves de Fenda,Ferramentas,75.0,3,2025-03-29,Sudeste,Paypal
245,Notebook Gamer,Informática,4850.5,1,2025-01-02,Sul,Cartão de Débito
246,Furadeira Elétrica,Ferramentas,280.0,5,2025-04-13,Sul,Paypal
247,Mesa para Computador,Móveis,450.0,5,2025-03-18,Norte,Pix
248,Mouse Ergonômico,Periféricos,250.0,2,2025-03-06,Sul,Pix
249,Jogo de Chaves de Fenda,Ferramentas,75.0,5,2025-04-01,Norte,Cartão de Débito
250,Geladeira Frost Free,Eletrodomésticos,3200.0,3,2025-03-29,Centro-Oeste,Boleto
251,Smartphone Android,Celulares,1999.0,2,2025-03-25,Nordeste,Cartão de Débito
252,Smartphone Android,Celulares,1999.0,2,2025-04-22,Norte,Paypal
253,Fone de Ouvido Bluetooth,Acessórios,199.9,1,2025-02-14,Centro-Oeste,Cartão de Crédito
254,Furadeira Elétrica,Ferramentas,280.0,3,2025-03-26,Sul,Pix
255,Mouse Ergonômico,Periféricos,250.0,5,2025-01-20,Nordeste,Paypal
256,Mouse Sem Fio,Periféricos,120.5,5,2025-02-27,Centro-Oeste,Cartão de Crédito
257,Jogo de Chaves de Fenda,Ferramentas,75.0,2,2025-02-20,Sul,Cartão de Débito
258,Impressora Multifuncional,Informática,620.0,4,2025-03-02,Centro-Oeste,Cartão de Débito
259,"Smart TV 55""",Eletrônicos,2599.99,5,2025-03-30,Centro-Oeste,Cartão de Crédito
260,Mouse Sem Fio,Periféricos,120.5,4,2025-03-29,Sudeste,Cartão de Débito
261,Teclado Mecânico RGB,Periféricos,350.75,2,2025-02-01,Nordeste,Paypal
262,Cadeira de Escritório Ergonômica,Móveis,780.0,5,2025-02-21,Sul,Paypal
263,Camiseta de Algodão,Roupas,49.99,3,2025-01-14,Sudeste,Paypal
264,Teclado Mecânico RGB,Periféricos,350.75,3,2025-03-18,Centro-Oeste,Boleto
265,Livro de Ficção Científica,Livros,35.9,2,2025-01-27,Sul,Cartão de Débito
266,Smartwatch Esportivo,Wearables,899.0,4,2025-03-12,Centro-Oeste,Cartão de Crédito
267,Geladeira Frost Free,Eletrodomésticos,3200.0,5,2025-03-15,Norte,Paypal
268,Geladeira Frost Free,Eletrodomésticos,3200.0,1,2025-01-17,Sudeste,Boleto
269,Fone de Ouvido Bluetooth,Acessórios,199.9,4,2025-01-24,Sudeste,Cartão de Crédito
270,Fone de Ouvido Bluetooth,Acessórios,199.9,5,2025-03-14,Norte,Cartão de Débito
271,Mouse Sem Fio,Periféricos,120.5,5,2025-04-21,Sul,Paypal
272,Mesa para Computador,Móveis,450.0,3,2025-03-11,Norte,Cartão de Crédito
273,Geladeira Frost Free,Eletrodomésticos,3200.0,3,2025-03-05,Norte,Boleto
274,Camiseta de Algodão,Roupas,49.99,1,2025-01-15,Centro-Oeste,Pix
275,Panela de Pressão Elétrica,Eletrodomésticos,310.5,5,2025-04-01,Sul,Cartão de Débito
276,Mesa para Computador,Móveis,450.0,2,2025-02-25,Sul,Cartão de Débito
277,Monitor Ultrawide,Monitores,1800.0,3,2025-01-06,Nordeste,Cartão de Crédito
278,Cadeira de Escritório Ergonômica,Móveis,780.0,1,2025-03-19,Nordeste,Cartão de Débito
279,Jogo de Chaves de Fenda,Ferramentas,75.0,1,2025-01-11,Sul,Boleto
280,Mouse Ergonômico,Periféricos,250.0,5,2025-03-21,Centro-Oeste,Pix
281,Teclado Mecânico RGB,Periféricos,350.75,4,2025-01-20,Nordeste,Pix
282,Geladeira Frost Free,Eletrodomésticos,3200.0,3,2025-01-04,Centro-Oeste,Pix
283,Smartphone Android,Celulares,1999.0,5,2025-02-16,Centro-Oeste,Cartão de Crédito
284,Smartwatch Esportivo,Wearables,899.0,4,2025-04-16,Nordeste,Paypal
285,Notebook Gamer,Informática,4850.5,4,2025-04-04,Sudeste,Cartão de Crédito
286,Teclado Mecânico RGB,Periféricos,350.75,3,2025-03-26,Norte,Paypal
287,Kindle Paperwhite,Eletrônicos,479.0,2,2025-01-22,Sul,Paypal
288,Notebook Gamer,Informática,4850.5,3,2025-03-06,Sudeste,Cartão de Débito
289,Mesa para Computador,Móveis,450.0,5,2025-04-03,Sudeste,Cartão de Crédito
290,Kindle Paperwhite,Eletrônicos,479.0,1,2025-02-04,Nordeste,Cartão de Crédito
291,Smartphone Android,Celulares,1999.0,1,2025-02-07,Centro-Oeste,Cartão de Débito
292,Camiseta de Algodão,Roupas,49.99,5,2025-04-01,Nordeste,Pix
293,Panela de Pressão Elétrica,Eletrodomésticos,310.5,1,2025-01-13,Sudeste,Cartão de Crédito
294,Camiseta de Algodão,Roupas,49.99,2,2025-01-09,Sudeste,Paypal
295,Cadeira de Escritório Ergonômica,Móveis,780.0,3,2025-02-24,Centro-Oeste,Boleto
296,Furadeira Elétrica,Ferramentas,280.0,5,2025-03-14,Norte,Pix
297,Smartwatch Esportivo,Wearables,899.0,2,2025-02-13,Sudeste,Cartão de Crédito
298,Notebook Gamer,Informática,4850.5,5,2025-02-24,Sudeste,Boleto
299,Calça Jeans,Roupas,129.9,4,2025-04-04,Sul,Cartão de Crédito
300,Jogo de Chaves de Fenda,Ferramentas,75.0,5,2025-02-16,Norte,Pix
301,Smartwatch Esportivo,Wearables,899.0,2,2025-04-05,Norte,Cartão de Crédito
302,Calça Jeans,Roupas,129.9,3,2025-02-13,Centro-Oeste,Paypal
303,Smartwatch Esportivo,Wearables,899.0,1,2025-02-27,Centro-Oeste,Boleto
304,"Smart TV 55""",Eletrônicos,2599.99,2,2025-02-23,Centro-Oeste,Boleto
305,Notebook Gamer,Informática,4850.5,2,2025-04-22,Centro-Oeste,Boleto
306,"Smart TV 55""",Eletrônicos,2599.99,5,2025-02-19,Norte,Pix
307,Camiseta de Algodão,Roupas,49.99,4,2025-02-05,Centro-Oeste,Cartão de Crédito
308,Livro de Ficção Científica,Livros,35.9,5,2025-04-12,Centro-Oeste,Pix
