order_id,product_name,category,price,quantity,order_date,customer_region,payment_method
1172,Console GameBox,Consoles,7000.17,4,2023-04-20,Norte,Paypal
1173,Smartphone Z1,Smartphones,770.63,1,2023-10-22,Sul,Boleto
1174,Notebook Beta,Notebooks,5615.49,5,2023-12-13,Sul,Cartão
1175,Smartphone X2,Smartphones,6209.31,2,2023-06-19,Sul,Boleto
1176,Headphone Max,Headphones,745.28,2,2023-05-20,Sudeste,Paypal
1177,Impressora Jet 500,Impressoras,1107.85,3,2023-05-22,Norte,Paypal
1178,Headphone Lite,Headphones,900.58,1,2023-05-13,Centro-Oeste,Paypal
1179,Headphone Lite,Headphones,5932.91,4,2023-04-17,Sudeste,Pix
1180,Impressora Laser 700,Impressoras,6937.79,1,2023-05-04,Sudeste,Paypal
1181,Notebook Beta,Notebooks,5149.43,3,2023-11-26,Norte,Boleto
1182,Notebook Alpha,Notebooks,2016.51,5,2023-05-13,Sudeste,Cartão
1183,Impressora Laser 700,Impressoras,5331.28,4,2023-04-12,Sudeste,Cartão
1184,Smart TV Ultra 4K,TVs,5920.99,3,2023-12-02,Centro-Oeste,Cartão
1185,Console GameBox,Consoles,861.51,4,2023-08-01,Sul,Boleto
1186,Headphone Lite,Headphones,6845.38,1,2023-12-14,Norte,Cartão
1187,Smartphone X2,Smartphones,4643.08,3,2023-09-07,Nordeste,Cartão
1188,Smart TV Ultra 4K,TVs,448.82,3,2023-03-10,Sul,Cartão
1189,Smartphone X2,Smartphones,7175.06,3,2023-02-10,Nordeste,Paypal
1190,Headphone Lite,Headphones,2346.56,3,2023-11-27,Sudeste,Boleto
1191,Notebook Beta,Notebooks,938.83,1,2023-08-15,Nordeste,Boleto
1192,Headphone Max,Headphones,1832.88,1,2023-03-11,Sul,Pix
1193,Smartphone Z1,Smartphones,6861.26,2,2023-02-27,Centro-Oeste,Cartão
1194,Smartphone Y3,Smartphones,7717.05,3,2023-08-04,Nordeste,Paypal
1195,Headphone Max,Headphones,2948.32,4,2023-03-21,Centro-Oeste,Boleto
1196,Smartphone X2,Smartphones,2904.17,5,2023-07-06,Nordeste,Pix
1197,Headphone Max,Headphones,600.5,2,2023-04-22,Centro-Oeste,Cartão
1198,Smartphone X2,Smartphones,2211.95,4,2023-02-23,Norte,Paypal
1199,Impressora Laser 700,Impressoras,6203.19,1,2023-08-04,Norte,Pix
1200,Console GameBox,Consoles,1758.75,5,2023-03-24,Nordeste,Paypal
1201,Smartphone Y3,Smartphones,243.28,4,2023-12-19,Nordeste,Pix
1202,Notebook Alpha,Notebooks,7863.06,2,2023-09-12,Nordeste,Pix
1203,Console ProStation,Consoles,1345.67,5,2023-03-08,Nordeste,Pix
1204,Headphone Lite,Headphones,320.22,3,2023-09-07,Sudeste,Cartão
1205,Headphone Lite,Headphones,5454.61,3,2023-09-03,Sul,Paypal
1206,Smartphone X2,Smartphones,2841.42,1,2023-11-04,Sul,Pix
1207,Headphone Max,Headphones,2440.5,3,2023-12-16,Centro-Oeste,Boleto
1208,Console GameBox,Consoles,5555.85,2,2023-12-25,Sudeste,Cartão
1209,Impressora Jet 500,Impressoras,5437.34,3,2023-04-02,Norte,Boleto
1210,Console GameBox,Consoles,3936.48,1,2023-07-14,Centro-Oeste,Pix
1211,Console GameBox,Consoles,6807.51,2,2023-01-11,Sul,Boleto
1212,Smartphone Z1,Smartphones,6158.2,2,2023-07-03,Sul,Paypal
1213,Smart TV Ultra 4K,TVs,6534.13,5,2023-09-14,Nordeste,Cartão
1214,Smartphone Y3,Smartphones,829.54,2,2023-12-22,Nordeste,Pix
1215,Console ProStation,Consoles,1731.42,2,2023-12-06,Centro-Oeste,Cartão
1216,Impressora Jet 500,Impressoras,6319.32,3,2023-05-11,Sudeste,Paypal
1217,Console GameBox,Consoles,1290.65,4,2023-06-09,Centro-Oeste,Pix
1218,Smartphone Z1,Smartphones,6748.04,2,2023-07-19,Sul,Pix
1219,Smart TV Ultra 4K,TVs,6167.38,4,2023-09-05,Sul,Boleto
1220,Smartphone Z1,Smartphones,2550.32,1,2023-09-27,Sul,Paypal
1221,Smartphone X2,Smartphones,3835.24,2,2023-09-23,Norte,Paypal
1222,Smartphone Z1,Smartphones,5916.99,4,2023-09-17,Norte,Cartão
1223,Smartphone Y3,Smartphones,2186.58,2,2023-10-03,Sudeste,Cartão
1224,Headphone Max,Headphones,390.97,2,2023-05-29,Nordeste,Pix
1225,Smartphone X2,Smartphones,6553.21,4,2023-02-03,Sudeste,Boleto
1226,Headphone Max,Headphones,2627.02,3,2023-06-12,Norte,Paypal
1227,Smart TV Ultra 4K,TVs,1370.92,4,2023-04-05,Sudeste,Paypal
1228,Notebook Alpha,Notebooks,4413.98,2,2023-09-19,Centro-Oeste,Pix
1229,Smartphone Z1,Smartphones,3570.38,2,2023-08-30,Norte,Cartão
1230,Smartphone X2,Smartphones,2905.28,5,2023-01-23,Centro-Oeste,Paypal
1231,Notebook Beta,Notebooks,6196.55,3,2023-07-24,Sudeste,Cartão
1232,Notebook Alpha,Notebooks,936.0,4,2023-12-27,Sudeste,Boleto
1233,Headphone Lite,Headphones,4593.13,2,2023-04-10,Norte,Paypal
1234,Console ProStation,Consoles,6124.15,4,2023-07-05,Nordeste,Paypal
1235,Smart TV Curved 8K,TVs,6272.19,3,2023-08-24,Nordeste,Pix
1236,Console GameBox,Consoles,5213.38,5,2023-12-24,Sul,Paypal
1237,Headphone Max,Headphones,3826.62,2,2023-02-06,Sudeste,Cartão
1238,Headphone Max,Headphones,148.39,1,2023-02-25,Norte,Paypal
1239,Impressora Laser 700,Impressoras,2777.67,5,2023-04-17,Sudeste,Boleto
1240,Impressora Laser 700,Impressoras,7605.45,2,2023-07-01,Sul,Boleto
1241,Smartphone X2,Smartphones,4977.36,1,2023-01-21,Sudeste,Pix
1242,Notebook Gamma,Notebooks,5002.45,4,2023-11-01,Sudeste,Paypal
1243,Headphone Max,Headphones,1815.61,2,2023-05-30,Norte,Paypal
1244,Smartphone Y3,Smartphones,1399.83,1,2023-07-03,Nordeste,Pix
1245,Console ProStation,Consoles,4604.05,3,2023-12-29,Centro-Oeste,Cartão
1246,Smartphone X2,Smartphones,3518.79,3,2023-04-15,Sul,Cartão
1247,Smartphone Z1,Smartphones,6388.26,1,2023-06-08,Sudeste,Boleto
1248,Smart TV Ultra 4K,TVs,4729.83,2,2023-12-29,Centro-Oeste,Pix
1249,Headphone Lite,Headphones,6856.82,4,2023-06-25,Centro-Oeste,Boleto
1250,Impressora Jet 500,Impressoras,7672.41,1,2023-04-12,Sul,Cartão
1251,Smartphone Z1,Smartphones,7236.07,1,2023-01-07,Sudeste,Boleto
1252,Smartphone Z1,Smartphones,7329.84,1,2023-10-29,Nordeste,Paypal
1253,Notebook Gamma,Notebooks,471.55,3,2023-12-22,Sudeste,Paypal
1254,Notebook Gamma,Notebooks,1795.97,4,2023-04-18,Norte,Paypal
1255,Smart TV Ultra 4K,TVs,2550.48,4,2023-01-13,Sul,Pix
1256,Headphone Max,Headphones,1932.46,2,2023-04-02,Nordeste,Paypal
1257,Console ProStation,Consoles,5662.85,3,2023-06-09,Sul,Paypal
1258,Headphone Lite,Headphones,4259.89,3,2023-02-01,Centro-Oeste,Pix
1259,Impressora Jet 500,Impressoras,4409.57,3,2023-06-24,Centro-Oeste,Pix
1260,Console GameBox,Consoles,2717.75,5,2023-08-11,Sul,Cartão
1261,Smartphone Y3,Smartphones,571.88,2,2023-09-23,Sudeste,Cartão
1262,Smartphone X2,Smartphones,6223.02,5,2023-01-20,Sudeste,Paypal
1263,Smartphone X2,Smartphones,7335.0,1,2023-08-17,Norte,Paypal
1264,Smartphone Y3,Smartphones,5595.36,2,2023-04-14,Nordeste,Cartão
1265,Headphone Max,Headphones,3924.0,1,2023-06-01,Nordeste,Boleto
1266,Notebook Gamma,Notebooks,153.99,3,2023-12-19,Norte,Pix
1267,Notebook Alpha,Notebooks,5906.46,3,2023-06-09,Norte,Pix
1268,Headphone Lite,Headphones,2205.67,2,2023-12-31,Norte,Cartão
1269,Notebook Alpha,Notebooks,7877.51,1,2023-11-18,Centro-Oeste,Boleto
1270,Headphone Max,Headphones,1725.48,3,2023-04-17,Sul,Paypal
1271,Notebook Gamma,Notebooks,944.78,4,2023-10-04,Centro-Oeste,Boleto
1272,Headphone Lite,Headphones,437.31,3,2023-05-14,Sul,Paypal
1273,Smart TV Ultra 4K,TVs,3637.54,3,2023-08-13,Norte,Pix
1274,Console ProStation,Consoles,2041.95,5,2023-01-20,Norte,Paypal
1275,Impressora Jet 500,Impressoras,350.06,3,2023-02-27,Centro-Oeste,Boleto
1276,Smartphone Y3,Smartphones,1306.27,4,2023-01-04,Nordeste,Cartão
1277,Console GameBox,Consoles,5263.73,4,2023-10-19,Sudeste,Cartão
1278,Impressora Jet 500,Impressoras,934.18,5,2023-09-07,Norte,Paypal
1279,Headphone Max,Headphones,4606.5,2,2023-01-25,Centro-Oeste,Paypal
1280,Impressora Jet 500,Impressoras,1527.22,5,2023-02-09,Sul,Boleto
1281,Headphone Max,Headphones,4570.21,2,2023-12-05,Centro-Oeste,Boleto
1282,Smart TV Curved 8K,TVs,5759.62,1,2023-10-10,Sudeste,Pix
1283,Smartphone Y3,Smartphones,4779.94,2,2023-10-17,Nordeste,Boleto
1284,Notebook Beta,Notebooks,470.69,2,2023-09-17,Sul,Boleto
1285,Smartphone Z1,Smartphones,3297.75,3,2023-11-29,Sudeste,Paypal
1286,Console ProStation,Consoles,2462.27,4,2023-11-15,Norte,Cartão
1287,Smart TV Ultra 4K,TVs,3519.29,5,2023-09-28,Norte,Paypal
1288,Impressora Jet 500,Impressoras,1840.46,3,2023-05-06,Norte,Cartão
1289,Smartphone Z1,Smartphones,3664.9,4,2023-08-15,Nordeste,Pix
1290,Headphone Max,Headphones,5947.4,1,2023-09-04,Nordeste,Cartão
1291,Impressora Laser 700,Impressoras,6463.85,2,2023-07-10,Norte,Pix
1292,Notebook Alpha,Notebooks,4194.07,1,2023-03-16,Sudeste,Paypal
1293,Headphone Lite,Headphones,174.28,3,2023-04-19,Centro-Oeste,Pix
1294,Notebook Beta,Notebooks,4367.23,4,2023-05-21,Sul,Cartão
1295,Headphone Lite,Headphones,4040.2,4,2023-12-07,Norte,Pix
1296,Smart TV Curved 8K,TVs,5381.93,4,2023-07-01,Sudeste,Paypal
1297,Impressora Laser 700,Impressoras,1255.14,4,2023-10-31,Nordeste,Pix
1298,Smartphone Y3,Smartphones,108.09,4,2023-07-18,Norte,Pix
1299,Impressora Laser 700,Impressoras,6080.88,1,2023-11-19,Norte,Cartão
1300,Console GameBox,Consoles,2071.02,2,2023-12-19,Sul,Cartão
1301,Console GameBox,Consoles,2385.99,1,2023-05-10,Sul,Paypal
1302,Smartphone Y3,Smartphones,215.37,2,2023-02-11,Nordeste,Cartão
1303,Notebook Beta,Notebooks,3842.34,3,2023-08-23,Centro-Oeste,Boleto
1304,Headphone Lite,Headphones,1432.69,4,2023-03-06,Norte,Pix
1305,Smartphone X2,Smartphones,635.52,5,2023-05-11,Norte,Cartão
1306,Smartphone X2,Smartphones,2549.0,5,2023-06-09,Sul,Paypal
1307,Smartphone Y3,Smartphones,5142.34,2,2023-11-01,Nordeste,Paypal
1308,Notebook Alpha,Notebooks,4536.91,2,2023-02-01,Sudeste,Cartão
1309,Console ProStation,Consoles,5899.25,4,2023-10-22,Centro-Oeste,Paypal
1310,Console GameBox,Consoles,6813.91,1,2023-07-20,Sul,Paypal
1311,Smart TV Ultra 4K,TVs,320.81,4,2023-12-19,Nordeste,Cartão
1312,Smartphone X2,Smartphones,5673.13,5,2023-03-27,Norte,Pix
1313,Headphone Max,Headphones,7506.14,5,2023-05-08,Nordeste,Pix
1314,Console ProStation,Consoles,6379.78,3,2023-01-19,Centro-Oeste,Pix
1315,Smartphone Z1,Smartphones,5371.93,5,2023-06-16,Sudeste,Cartão
1316,Console GameBox,Consoles,5068.77,3,2023-07-19,Sul,Pix
1317,Console GameBox,Consoles,7854.6,2,2023-03-13,Sul,Paypal
1318,Impressora Jet 500,Impressoras,7136.79,5,2023-11-25,Centro-Oeste,Cartão
1319,Console ProStation,Consoles,734.86,1,2023-03-10,Nordeste,Cartão
1320,Headphone Max,Headphones,5103.18,3,2023-12-22,Sul,Paypal
1321,Smartphone Y3,Smartphones,6347.6,4,2023-08-28,Nordeste,Boleto
1322,Notebook Gamma,Notebooks,5241.87,3,2023-11-22,Sudeste,Pix
1323,Smartphone Z1,Smartphones,3114.37,1,2023-06-08,Sul,Cartão
1324,Impressora Jet 500,Impressoras,7896.05,1,2023-08-24,Norte,Pix
1325,Smart TV Curved 8K,TVs,3753.77,1,2023-09-06,Norte,Cartão
1326,Smartphone Y3,Smartphones,7590.04,1,2023-06-08,Sudeste,Paypal
1327,Console GameBox,Consoles,5987.0,5,2023-01-03,Norte,Boleto
1328,Smart TV Ultra 4K,TVs,7176.05,5,2023-01-25,Centro-Oeste,Pix
1329,Smart TV Curved 8K,TVs,4678.41,5,2023-04-20,Norte,Cartão
1330,Headphone Max,Headphones,1848.01,1,2023-05-31,Centro-Oeste,Boleto
1331,Impressora Laser 700,Impressoras,3464.56,4,2023-08-02,Sul,Boleto
1332,Notebook Beta,Notebooks,1663.06,4,2023-01-31,Nordeste,Cartão
1333,Smartphone Y3,Smartphones,4138.86,3,2023-12-19,Nordeste,Pix
1334,Console GameBox,Consoles,2026.66,2,2023-07-18,Nordeste,Paypal
