order_id,product_name,category,price,quantity,order_date,customer_region,payment_method
1045,Smartwatch X200,Wearables,1140.53,2,2024-11-25,Centro-Oeste,Paypal
1046,Tablet Vision10,Tablets,1600.23,1,2024-12-12,Nordeste,Pix
1047,Teclado Gamer RGB,Periféricos,2323.04,3,2024-05-05,Nordeste,Boleto
1048,HD Externo 2TB,Armazenamento,205.92,1,2024-08-08,Centro-Oeste,Cartão
1049,HD Externo 2TB,Armazenamento,4870.83,1,2024-04-21,Sudeste,Pix
1050,Monitor UltraWide,Monitores,1260.1,1,2024-09-07,Nordeste,Paypal
1051,SSD 1TB,Armazenamento,4605.6,5,2024-09-16,Norte,Cartão
1052,Câmera ZoomX,Câmeras,4434.96,2,2024-03-31,Sul,Boleto
1053,Smartwatch X200,Wearables,2733.37,5,2024-08-28,Nordeste,Boleto
1054,Tablet Vision10,Tablets,3992.2,5,2024-03-22,Norte,Boleto
1055,Câmera ZoomX,Câmeras,1820.93,5,2024-12-19,Sudeste,Pix
1056,Mouse Ergonômico,Periféricos,4125.96,3,2024-02-01,Sul,Cartão
1057,Câmera ZoomX,Câmeras,1899.33,3,2024-04-10,Nordeste,Boleto
1058,Notebook Turbo14,Computadores,3417.08,1,2024-02-12,Sudeste,Paypal
1059,Fone Bluetooth Pro,Acessórios,1369.64,2,2024-02-03,Sul,Cartão
1060,Notebook Turbo14,Computadores,235.14,5,2024-09-04,Sudeste,Pix
1061,SSD 1TB,Armazenamento,457.07,3,2024-03-01,Centro-Oeste,Boleto
1062,Fone Bluetooth Pro,Acessórios,4340.06,2,2024-11-27,Sudeste,Paypal
1063,Tablet Vision10,Tablets,3637.15,5,2024-02-12,Centro-Oeste,Pix
1064,Câmera ZoomX,Câmeras,3362.29,5,2024-04-09,Sul,Cartão
1065,Notebook Turbo14,Computadores,1936.15,1,2024-12-12,Sul,Boleto
1066,Notebook Turbo14,Computadores,618.61,4,2024-01-23,Norte,Pix
1067,Tablet Vision10,Tablets,4520.93,5,2024-10-02,Sul,Pix
1068,Fone Bluetooth Pro,Acessórios,290.59,5,2024-03-23,Sudeste,Pix
1069,Mouse Ergonômico,Periféricos,1180.32,4,2024-11-10,Nordeste,Pix
1070,HD Externo 2TB,Armazenamento,2977.37,4,2024-07-11,Sul,Paypal
1071,Fone Bluetooth Pro,Acessórios,1819.19,5,2024-03-18,Nordeste,Boleto
1072,Fone Bluetooth Pro,Acessórios,2938.65,3,2024-11-18,Sudeste,Pix
1073,Teclado Gamer RGB,Periféricos,3308.7,3,2024-02-20,Sul,Cartão
1074,Smartwatch X200,Wearables,1322.01,2,2024-09-02,Centro-Oeste,Paypal
1075,Tablet Vision10,Tablets,3910.17,2,2024-03-04,Sul,Boleto
1076,Câmera ZoomX,Câmeras,1511.03,4,2024-01-22,Nordeste,Cartão
1077,Tablet Vision10,Tablets,3781.97,3,2024-02-05,Sul,Pix
1078,Câmera ZoomX,Câmeras,770.83,2,2024-01-26,Norte,Paypal
1079,Teclado Gamer RGB,Periféricos,1651.84,4,2024-07-28,Nordeste,Boleto
1080,HD Externo 2TB,Armazenamento,1018.34,4,2024-03-08,Norte,Boleto
1081,Câmera ZoomX,Câmeras,4159.6,5,2024-05-16,Sul,Cartão
1082,Fone Bluetooth Pro,Acessórios,2328.6,4,2024-08-10,Nordeste,Cartão
1083,Tablet Vision10,Tablets,4244.69,4,2024-10-04,Sudeste,Pix
1084,Teclado Gamer RGB,Periféricos,3467.6,4,2024-07-30,Sudeste,Pix
1085,Notebook Turbo14,Computadores,2514.42,1,2024-09-07,Nordeste,Boleto
1086,Notebook Turbo14,Computadores,2607.76,2,2024-08-28,Norte,Pix
1087,Tablet Vision10,Tablets,2022.0,5,2024-06-17,Centro-Oeste,Boleto
1088,Notebook Turbo14,Computadores,2967.3,3,2024-08-21,Centro-Oeste,Cartão
1089,Fone Bluetooth Pro,Acessórios,3152.82,2,2024-09-12,Nordeste,Cartão
1090,Monitor UltraWide,Monitores,4445.45,3,2024-04-30,Nordeste,Cartão
1091,Fone Bluetooth Pro,Acessórios,2842.19,5,2024-07-04,Sul,Pix
1092,Notebook Turbo14,Computadores,2397.93,5,2024-12-30,Nordeste,Boleto
1093,SSD 1TB,Armazenamento,3076.42,4,2024-07-21,Norte,Paypal
1094,Fone Bluetooth Pro,Acessórios,208.78,5,2024-02-13,Sul,Boleto
1095,HD Externo 2TB,Armazenamento,1217.95,5,2024-04-12,Norte,Paypal
1096,Mouse Ergonômico,Periféricos,959.91,2,2024-04-22,Norte,Paypal
1097,Tablet Vision10,Tablets,3954.3,1,2024-10-02,Norte,Paypal
1098,Fone Bluetooth Pro,Acessórios,2581.91,2,2024-11-03,Sul,Paypal
1099,Smartwatch X200,Wearables,2176.39,3,2024-07-26,Norte,Boleto
1100,Câmera ZoomX,Câmeras,3634.68,5,2024-03-05,Sudeste,Cartão
1101,Smartwatch X200,Wearables,3352.37,4,2024-07-11,Sul,Paypal
1102,Tablet Vision10,Tablets,986.97,2,2024-05-31,Sudeste,Boleto
1103,Monitor UltraWide,Monitores,1381.13,2,2024-03-21,Nordeste,Pix
1104,SSD 1TB,Armazenamento,929.72,3,2024-03-15,Sul,Paypal
1105,HD Externo 2TB,Armazenamento,753.88,1,2024-11-03,Nordeste,Boleto
1106,Monitor UltraWide,Monitores,2304.97,4,2024-02-29,Sudeste,Paypal
1107,HD Externo 2TB,Armazenamento,2180.91,2,2024-11-02,Sudeste,Cartão
1108,Câmera ZoomX,Câmeras,1112.25,5,2024-08-15,Nordeste,Pix
1109,Smartwatch X200,Wearables,4802.15,4,2024-08-19,Nordeste,Paypal
1110,Teclado Gamer RGB,Periféricos,4129.27,1,2024-11-04,Nordeste,Paypal
1111,Tablet Vision10,Tablets,3574.12,4,2024-06-01,Sudeste,Pix
1112,SSD 1TB,Armazenamento,1750.16,4,2024-04-16,Sudeste,Pix
1113,Smartwatch X200,Wearables,755.0,1,2024-11-12,Sudeste,Paypal
1114,Smartwatch X200,Wearables,371.78,4,2024-11-30,Sul,Paypal
1115,Tablet Vision10,Tablets,4087.29,3,2024-03-08,Sul,Paypal
1116,SSD 1TB,Armazenamento,699.93,1,2024-08-09,Sul,Cartão
1117,Monitor UltraWide,Monitores,4983.29,3,2024-10-09,Nordeste,Paypal
1118,SSD 1TB,Armazenamento,3661.24,2,2024-01-09,Sudeste,Cartão
1119,Câmera ZoomX,Câmeras,2615.46,4,2024-07-30,Sudeste,Cartão
1120,HD Externo 2TB,Armazenamento,4889.91,5,2024-11-27,Nordeste,Cartão
1121,Smartwatch X200,Wearables,3594.85,1,2024-05-02,Nordeste,Cartão
1122,Teclado Gamer RGB,Periféricos,2623.12,3,2024-08-03,Centro-Oeste,Pix
1123,Teclado Gamer RGB,Periféricos,1692.24,5,2024-05-25,Sudeste,Pix
1124,Notebook Turbo14,Computadores,3233.14,4,2024-10-31,Sul,Cartão
1125,Câmera ZoomX,Câmeras,603.56,3,2024-08-31,Sudeste,Cartão
1126,Smartwatch X200,Wearables,3314.35,3,2024-07-25,Nordeste,Boleto
1127,SSD 1TB,Armazenamento,3332.87,1,2024-05-21,Norte,Cartão
1128,Teclado Gamer RGB,Periféricos,4004.67,5,2024-02-05,Sudeste,Paypal
1129,Câmera ZoomX,Câmeras,2803.35,5,2024-02-20,Sul,Pix
1130,Mouse Ergonômico,Periféricos,3862.74,1,2024-01-14,Sudeste,Cartão
1131,Teclado Gamer RGB,Periféricos,1614.47,5,2024-08-06,Centro-Oeste,Paypal
1132,Monitor UltraWide,Monitores,2885.18,3,2024-03-12,Centro-Oeste,Boleto
1133,Câmera ZoomX,Câmeras,4655.34,3,2024-03-10,Sudeste,Boleto
1134,HD Externo 2TB,Armazenamento,4441.63,2,2024-10-12,Norte,Paypal
1135,Mouse Ergonômico,Periféricos,1338.3,1,2024-02-18,Centro-Oeste,Paypal
1136,Teclado Gamer RGB,Periféricos,1136.6,3,2024-04-17,Norte,Cartão
1137,Câmera ZoomX,Câmeras,4634.45,1,2024-10-15,Norte,Cartão
1138,Teclado Gamer RGB,Periféricos,4980.76,5,2024-06-30,Sul,Pix
1139,SSD 1TB,Armazenamento,2551.4,3,2024-05-24,Sul,Cartão
1140,Smartwatch X200,Wearables,2108.01,5,2024-08-11,Norte,Paypal
1141,Mouse Ergonômico,Periféricos,2280.32,2,2024-03-10,Nordeste,Boleto
1142,Mouse Ergonômico,Periféricos,4973.77,1,2024-05-24,Norte,Boleto
1143,SSD 1TB,Armazenamento,4864.67,5,2024-11-18,Sudeste,Boleto
1144,Monitor UltraWide,Monitores,4902.86,1,2024-10-21,Sudeste,Boleto
1145,Notebook Turbo14,Computadores,1517.42,3,2024-06-08,Sul,Boleto
1146,Monitor UltraWide,Monitores,3821.27,5,2024-12-04,Norte,Cartão
1147,Tablet Vision10,Tablets,675.11,3,2024-10-26,Sudeste,Cartão
1148,HD Externo 2TB,Armazenamento,2057.98,4,2024-05-03,Norte,Boleto
1149,Smartwatch X200,Wearables,4371.68,4,2024-01-22,Nordeste,Pix
1150,Monitor UltraWide,Monitores,4328.48,1,2024-02-15,Norte,Paypal
1151,HD Externo 2TB,Armazenamento,4357.47,2,2024-08-05,Sudeste,Pix
1152,Smartwatch X200,Wearables,2370.71,4,2024-08-17,Nordeste,Boleto
1153,Fone Bluetooth Pro,Acessórios,1570.79,2,2024-03-18,Centro-Oeste,Boleto
1154,Monitor UltraWide,Monitores,1076.26,5,2024-07-15,Centro-Oeste,Paypal
1155,Teclado Gamer RGB,Periféricos,3962.52,5,2024-04-15,Norte,Boleto
1156,Smartwatch X200,Wearables,317.33,2,2024-01-04,Nordeste,Pix
1157,Mouse Ergonômico,Periféricos,2326.79,5,2024-12-06,Sudeste,Boleto
1158,SSD 1TB,Armazenamento,3215.69,4,2024-05-18,Centro-Oeste,Pix
1159,Smartwatch X200,Wearables,3896.44,2,2024-02-28,Sudeste,Paypal
1160,Monitor UltraWide,Monitores,684.89,2,2024-01-25,Centro-Oeste,Boleto
1161,Fone Bluetooth Pro,Acessórios,3565.79,2,2024-10-25,Sudeste,Pix
1162,Tablet Vision10,Tablets,2758.25,3,2024-10-29,Nordeste,Pix
1163,Notebook Turbo14,Computadores,3387.45,1,2024-06-22,Norte,Boleto
1164,Teclado Gamer RGB,Periféricos,1522.75,5,2024-10-08,Nordeste,Pix
1165,Câmera ZoomX,Câmeras,1734.95,1,2024-02-10,Centro-Oeste,Boleto
1166,Câmera ZoomX,Câmeras,3734.9,4,2024-07-20,Norte,Boleto
1167,SSD 1TB,Armazenamento,796.02,5,2024-06-08,Nordeste,Boleto
1168,Câmera ZoomX,Câmeras,3176.96,4,2024-08-21,Centro-Oeste,Paypal
1169,HD Externo 2TB,Armazenamento,1480.87,2,2024-10-02,Norte,Cartão
1170,Teclado Gamer RGB,Periféricos,1140.11,5,2024-07-28,Nordeste,Cartão
1171,Fone Bluetooth Pro,Acessórios,2002.2,5,2024-08-12,Norte,Cartão
1172,Mouse Ergonômico,Periféricos,2705.9,2,2024-06-07,Sul,Pix
1173,Mouse Ergonômico,Periféricos,658.06,4,2024-04-09,Norte,Pix
1174,Câmera ZoomX,Câmeras,2816.43,1,2024-12-08,Nordeste,Boleto
1175,SSD 1TB,Armazenamento,572.06,3,2024-11-11,Nordeste,Cartão
1176,Teclado Gamer RGB,Periféricos,4889.6,2,2024-12-04,Sudeste,Cartão
1177,Monitor UltraWide,Monitores,1924.3,1,2024-03-12,Centro-Oeste,Paypal
1178,SSD 1TB,Armazenamento,691.99,3,2024-06-11,Centro-Oeste,Pix
1179,Fone Bluetooth Pro,Acessórios,2986.77,4,2024-01-08,Sul,Cartão
1180,Câmera ZoomX,Câmeras,2285.09,1,2024-05-24,Sul,Boleto
1181,Fone Bluetooth Pro,Acessórios,4257.62,3,2024-02-23,Centro-Oeste,Pix
1182,Fone Bluetooth Pro,Acessórios,1873.31,3,2024-09-29,Sul,Boleto
1183,Fone Bluetooth Pro,Acessórios,4129.61,2,2024-04-01,Norte,Pix
1184,Smartwatch X200,Wearables,3275.47,3,2024-08-28,Centro-Oeste,Cartão
1185,Mouse Ergonômico,Periféricos,829.37,1,2024-09-17,Centro-Oeste,Boleto
1186,Mouse Ergonômico,Periféricos,547.5,2,2024-05-24,Sul,Boleto
1187,Câmera ZoomX,Câmeras,453.25,2,2024-09-26,Centro-Oeste,Boleto
1188,Câmera ZoomX,Câmeras,1837.94,5,2024-08-19,Centro-Oeste,Paypal
1189,Notebook Turbo14,Computadores,3796.55,3,2024-01-19,Centro-Oeste,Paypal
1190,SSD 1TB,Armazenamento,4469.13,3,2024-01-19,Norte,Pix
1191,Smartwatch X200,Wearables,1111.21,2,2024-07-03,Sudeste,Paypal
1192,Teclado Gamer RGB,Periféricos,3986.9,4,2024-04-13,Sul,Boleto
1193,Fone Bluetooth Pro,Acessórios,385.54,3,2024-05-18,Sudeste,Paypal
1194,Smartwatch X200,Wearables,2760.12,1,2024-04-20,Norte,Paypal
1195,HD Externo 2TB,Armazenamento,229.47,2,2024-06-26,Nordeste,Boleto
1196,Notebook Turbo14,Computadores,2397.37,4,2024-10-10,Nordeste,Boleto
1197,Mouse Ergonômico,Periféricos,3996.9,1,2024-01-19,Nordeste,Paypal
1198,Fone Bluetooth Pro,Acessórios,1803.04,3,2024-12-09,Sudeste,Boleto
1199,Fone Bluetooth Pro,Acessórios,1831.83,5,2024-04-04,Sudeste,Paypal
1200,Tablet Vision10,Tablets,4916.16,1,2024-07-20,Sul,Paypal
1201,Notebook Turbo14,Computadores,3676.81,1,2024-01-07,Norte,Boleto
1202,Teclado Gamer RGB,Periféricos,1229.27,1,2024-09-13,Nordeste,Boleto
1203,Fone Bluetooth Pro,Acessórios,4112.03,3,2024-08-25,Centro-Oeste,Boleto
1204,Tablet Vision10,Tablets,4180.62,1,2024-11-05,Sul,Paypal
1205,Teclado Gamer RGB,Periféricos,3650.6,5,2024-10-07,Sul,Pix
1206,Mouse Ergonômico,Periféricos,4282.19,4,2024-12-04,Nordeste,Boleto
1207,HD Externo 2TB,Armazenamento,4536.67,2,2024-04-22,Centro-Oeste,Paypal
1208,Teclado Gamer RGB,Periféricos,2956.91,5,2024-06-26,Norte,Boleto
1209,Teclado Gamer RGB,Periféricos,1906.82,2,2024-03-28,Sudeste,Paypal
1210,Câmera ZoomX,Câmeras,1742.99,2,2024-08-05,Norte,Cartão
1211,Mouse Ergonômico,Periféricos,4414.49,4,2024-07-18,Sul,Cartão
1212,Tablet Vision10,Tablets,4720.36,2,2024-11-18,Norte,Cartão
1213,Monitor UltraWide,Monitores,2691.52,2,2024-02-04,Nordeste,Paypal
1214,Teclado Gamer RGB,Periféricos,2772.4,5,2024-09-06,Norte,Cartão
1215,Fone Bluetooth Pro,Acessórios,3141.05,3,2024-09-21,Sul,Cartão
1216,HD Externo 2TB,Armazenamento,2722.08,2,2024-11-26,Sudeste,Pix
1217,Mouse Ergonômico,Periféricos,1654.42,3,2024-07-30,Nordeste,Paypal
1218,HD Externo 2TB,Armazenamento,4237.86,3,2024-06-07,Sudeste,Cartão
1219,Monitor UltraWide,Monitores,2936.59,5,2024-05-31,Nordeste,Boleto
1220,Câmera ZoomX,Câmeras,3218.54,5,2024-11-28,Sudeste,Boleto
1221,Fone Bluetooth Pro,Acessórios,4172.03,2,2024-12-03,Norte,Pix
1222,Câmera ZoomX,Câmeras,1154.08,2,2024-12-11,Nordeste,Pix
1223,Câmera ZoomX,Câmeras,549.01,4,2024-04-12,Centro-Oeste,Paypal
1224,Tablet Vision10,Tablets,385.85,2,2024-03-09,Norte,Pix
1225,HD Externo 2TB,Armazenamento,3241.06,1,2024-12-25,Centro-Oeste,Boleto
1226,SSD 1TB,Armazenamento,2842.92,4,2024-05-31,Norte,Pix
1227,SSD 1TB,Armazenamento,3467.66,1,2024-03-19,Sudeste,Paypal
1228,Notebook Turbo14,Computadores,4339.59,3,2024-09-24,Sul,Boleto
1229,Mouse Ergonômico,Periféricos,2307.4,2,2024-03-01,Centro-Oeste,Boleto
1230,Tablet Vision10,Tablets,2266.03,5,2024-11-09,Norte,Pix
1231,Monitor UltraWide,Monitores,988.94,3,2024-06-29,Sul,Cartão
1232,SSD 1TB,Armazenamento,4223.67,5,2024-04-28,Nordeste,Cartão
1233,Teclado Gamer RGB,Periféricos,3042.83,5,2024-09-04,Sudeste,Cartão
1234,HD Externo 2TB,Armazenamento,3517.29,4,2024-06-11,Sul,Boleto
1235,HD Externo 2TB,Armazenamento,2419.53,1,2024-04-30,Norte,Pix
1236,Teclado Gamer RGB,Periféricos,1454.6,2,2024-06-06,Nordeste,Boleto
1237,Câmera ZoomX,Câmeras,924.82,1,2024-10-14,Nordeste,Boleto
1238,Fone Bluetooth Pro,Acessórios,635.06,3,2024-10-16,Sudeste,Cartão
1239,Notebook Turbo14,Computadores,4633.51,5,2024-09-27,Sudeste,Boleto
1240,SSD 1TB,Armazenamento,4433.82,3,2024-11-07,Sudeste,Pix
1241,Tablet Vision10,Tablets,2160.03,4,2024-07-31,Centro-Oeste,Boleto
1242,Monitor UltraWide,Monitores,4740.94,1,2024-11-13,Centro-Oeste,Cartão
1243,Mouse Ergonômico,Periféricos,2695.92,5,2024-03-12,Sul,Pix
1244,Mouse Ergonômico,Periféricos,4683.07,5,2024-04-08,Centro-Oeste,Pix
1245,Teclado Gamer RGB,Periféricos,3995.53,1,2024-10-20,Sudeste,Pix
1246,Smartwatch X200,Wearables,1087.86,5,2024-09-01,Sul,Paypal
1247,Tablet Vision10,Tablets,1559.68,2,2024-05-06,Centro-Oeste,Paypal
1248,Tablet Vision10,Tablets,2429.21,3,2024-11-06,Norte,Paypal
1249,Tablet Vision10,Tablets,3253.61,2,2024-02-13,Sul,Cartão
1250,Câmera ZoomX,Câmeras,3318.76,2,2024-09-10,Centro-Oeste,Paypal
1251,Mouse Ergonômico,Periféricos,3030.01,1,2024-10-03,Centro-Oeste,Boleto
1252,SSD 1TB,Armazenamento,4700.36,5,2024-03-13,Sul,Paypal
1253,Tablet Vision10,Tablets,3283.83,5,2024-02-01,Centro-Oeste,Boleto
1254,HD Externo 2TB,Armazenamento,1955.99,5,2024-08-08,Centro-Oeste,Pix
1255,Smartwatch X200,Wearables,4652.3,4,2024-03-05,Nordeste,Boleto
1256,Monitor UltraWide,Monitores,2632.89,2,2024-12-26,Sudeste,Boleto
1257,Tablet Vision10,Tablets,1946.84,3,2024-03-29,Centro-Oeste,Boleto
1258,Notebook Turbo14,Computadores,3961.8,5,2024-09-23,Norte,Boleto
1259,Monitor UltraWide,Monitores,1694.36,2,2024-11-02,Centro-Oeste,Boleto
1260,Smartwatch X200,Wearables,4119.18,5,2024-03-16,Nordeste,Pix
1261,Mouse Ergonômico,Periféricos,3782.01,4,2024-06-05,Sul,Pix
1262,Fone Bluetooth Pro,Acessórios,4853.94,3,2024-05-11,Sudeste,Boleto
1263,Tablet Vision10,Tablets,4880.88,3,2024-11-07,Sul,Cartão
1264,HD Externo 2TB,Armazenamento,3996.77,2,2024-06-13,Norte,Boleto
1265,Tablet Vision10,Tablets,796.23,2,2024-11-22,Sudeste,Boleto
1266,Teclado Gamer RGB,Periféricos,4622.32,4,2024-09-12,Centro-Oeste,Pix
1267,Teclado Gamer RGB,Periféricos,429.34,5,2024-01-16,Sudeste,Pix
1268,Monitor UltraWide,Monitores,647.58,3,2024-07-30,Nordeste,Paypal
1269,SSD 1TB,Armazenamento,252.01,3,2024-10-06,Sul,Paypal
1270,Mouse Ergonômico,Periféricos,1437.45,5,2024-08-20,Nordeste,Paypal
1271,Fone Bluetooth Pro,Acessórios,1559.39,1,2024-05-24,Sudeste,Boleto
1272,Smartwatch X200,Wearables,3199.98,1,2024-02-29,Centro-Oeste,Paypal
1273,Tablet Vision10,Tablets,638.31,5,2024-06-09,Nordeste,Paypal
1274,Mouse Ergonômico,Periféricos,1674.51,5,2024-02-26,Sudeste,Boleto
1275,HD Externo 2TB,Armazenamento,4892.84,5,2024-07-30,Nordeste,Paypal
1276,HD Externo 2TB,Armazenamento,571.44,4,2024-01-20,Sudeste,Pix
1277,Notebook Turbo14,Computadores,2152.05,5,2024-07-18,Centro-Oeste,Boleto
1278,Teclado Gamer RGB,Periféricos,4525.84,4,2024-12-19,Nordeste,Paypal
1279,Câmera ZoomX,Câmeras,2811.65,5,2024-08-06,Centro-Oeste,Cartão
1280,HD Externo 2TB,Armazenamento,1827.3,1,2024-10-13,Centro-Oeste,Cartão
1281,Câmera ZoomX,Câmeras,2886.08,4,2024-12-07,Norte,Cartão
1282,Smartwatch X200,Wearables,519.53,1,2024-05-21,Norte,Boleto
1283,SSD 1TB,Armazenamento,4387.01,2,2024-10-16,Centro-Oeste,Paypal
1284,Câmera ZoomX,Câmeras,595.12,1,2024-11-29,Centro-Oeste,Boleto
1285,Monitor UltraWide,Monitores,1431.29,5,2024-08-03,Sul,Cartão
1286,Notebook Turbo14,Computadores,4441.94,3,2024-01-03,Nordeste,Pix
1287,SSD 1TB,Armazenamento,271.92,2,2024-08-08,Sul,Paypal
1288,Câmera ZoomX,Câmeras,4428.13,3,2024-11-06,Sudeste,Pix
1289,Notebook Turbo14,Computadores,3865.48,3,2024-10-27,Nordeste,Pix
1290,Smartwatch X200,Wearables,4100.66,4,2024-11-21,Nordeste,Boleto
1291,Notebook Turbo14,Computadores,1142.53,5,2024-08-14,Sul,Pix
1292,SSD 1TB,Armazenamento,2448.41,2,2024-07-13,Sudeste,Paypal
1293,Teclado Gamer RGB,Periféricos,268.51,5,2024-04-11,Sudeste,Cartão
1294,SSD 1TB,Armazenamento,690.79,3,2024-05-03,Centro-Oeste,Boleto
1295,HD Externo 2TB,Armazenamento,4050.86,2,2024-11-16,Sul,Boleto
1296,Câmera ZoomX,Câmeras,1720.21,2,2024-02-05,Sul,Boleto
1297,Tablet Vision10,Tablets,1637.61,5,2024-06-28,Centro-Oeste,Paypal
1298,Fone Bluetooth Pro,Acessórios,4432.97,4,2024-03-18,Sul,Cartão
1299,Teclado Gamer RGB,Periféricos,3039.66,1,2024-08-29,Norte,Boleto
1300,Tablet Vision10,Tablets,2379.91,3,2024-12-30,Nordeste,Cartão
1301,Fone Bluetooth Pro,Acessórios,510.9,1,2024-11-16,Norte,Paypal
1302,Mouse Ergonômico,Periféricos,4125.66,5,2024-09-16,Norte,Paypal
1303,Smartwatch X200,Wearables,619.47,2,2024-05-13,Sudeste,Cartão
1304,Tablet Vision10,Tablets,4596.4,1,2024-02-23,Nordeste,Paypal
1305,HD Externo 2TB,Armazenamento,4533.25,5,2024-04-29,Norte,Pix
1306,Mouse Ergonômico,Periféricos,4050.43,2,2024-09-04,Norte,Pix
1307,Tablet Vision10,Tablets,3990.03,5,2024-02-13,Sudeste,Paypal
1308,Monitor UltraWide,Monitores,2872.0,2,2024-11-10,Norte,Boleto
1309,Mouse Ergonômico,Periféricos,2105.5,1,2024-09-21,Norte,Cartão
1310,Teclado Gamer RGB,Periféricos,3094.36,4,2024-10-15,Nordeste,Cartão
1311,HD Externo 2TB,Armazenamento,3852.72,3,2024-04-29,Sudeste,Boleto
1312,Monitor UltraWide,Monitores,4085.45,3,2024-02-03,Norte,Boleto
1313,Tablet Vision10,Tablets,1475.88,2,2024-06-07,Sul,Cartão
1314,Notebook Turbo14,Computadores,4292.23,2,2024-07-13,Norte,Paypal
1315,Fone Bluetooth Pro,Acessórios,1000.34,4,2024-02-29,Nordeste,Boleto
1316,Fone Bluetooth Pro,Acessórios,3224.59,4,2024-11-25,Norte,Cartão
1317,SSD 1TB,Armazenamento,3597.59,1,2024-09-11,Nordeste,Paypal
1318,Fone Bluetooth Pro,Acessórios,3515.82,4,2024-09-22,Norte,Pix
1319,Monitor UltraWide,Monitores,4286.42,3,2024-04-06,Nordeste,Pix
1320,SSD 1TB,Armazenamento,208.56,1,2024-10-26,Centro-Oeste,Pix
